Date,Close
2021-06-23,105.985397249255
2021-06-24,105.78852047024098
2021-06-25,104.95725978038844
2021-06-26,105.41909154816142
2021-06-27,104.9679449071718
2021-06-28,105.08092322498534
2021-06-29,104.64722933449028
2021-06-30,104.9729232962734
2021-07-01,105.25303339339455
2021-07-02,104.93106451569574
2021-07-03,104.47316042410078
2021-07-04,103.94633832928336
2021-07-05,104.58633139995393
2021-07-06,104.08503825941948
2021-07-07,103.97824845478317
2021-07-08,104.29813900369462
2021-07-09,104.37919916084182
2021-07-10,103.41107703326094
2021-07-11,101.9134511544702
2021-07-12,102.07866628078439
2021-07-13,101.89018246601488
2021-07-14,101.74830722073636
2021-07-15,101.09672189280411
2021-07-16,99.58250818451837
2021-07-17,100.19639464733942
2021-07-18,100.9572290711487
2021-07-19,102.05597117012691
2021-07-20,101.91424761218511
2021-07-21,103.32593184706158
2021-07-22,105.21026285601201
2021-07-23,107.2941839175464
2021-07-24,108.8839616769715
2021-07-25,108.31391391172096
2021-07-26,107.32843851010217
2021-07-27,107.961150855606
2021-07-28,106.9811220268307
2021-07-29,108.75586490856895
2021-07-30,108.8512658273512
2021-07-31,110.45891686326401
2021-08-01,110.07504684551904
2021-08-02,109.21825642217095
2021-08-03,110.06417110979014
2021-08-04,109.37871540736093
2021-08-05,109.56654671987431
2021-08-06,109.8473592112176
2021-08-07,107.60333816891486
2021-08-08,107.89596018939949
2021-08-09,108.88144173876962
2021-08-10,109.95075209881533
2021-08-11,111.03795098380445
2021-08-12,109.73747401185567
2021-08-13,109.38301876984876
2021-08-14,108.82698919689278
2021-08-15,108.34476502610069
2021-08-16,108.18655310302933
2021-08-17,107.61908617805894
2021-08-18,108.02758676237983
2021-08-19,108.61226842466905
2021-08-20,108.03840307671902
2021-08-21,106.35893379307197
2021-08-22,106.24184919549357
2021-08-23,104.91463975663332
2021-08-24,106.55779671657811
2021-08-25,106.70888218403252
2021-08-26,104.51861434879352
2021-08-27,104.73739225013767
2021-08-28,106.29909723379677
2021-08-29,107.09891525886556
2021-08-30,105.8692800689563
2021-08-31,105.680192124393
2021-09-01,106.9543840233165
2021-09-02,107.19115359651525
2021-09-03,107.16896228394599
2021-09-04,107.44571741925824
2021-09-05,107.58009809112006
2021-09-06,107.58080017782974
2021-09-07,109.41342088547982
2021-09-08,110.74702263547869
2021-09-09,110.17356447158943
2021-09-10,111.28445597488555
2021-09-11,111.17224427678161
2021-09-12,111.47512968359199
2021-09-13,113.58065169629523
2021-09-14,113.86132028994615
2021-09-15,114.96920469025392
2021-09-16,114.82536703884692
2021-09-17,115.2033677368466
2021-09-18,115.67749794603188
2021-09-19,116.48310230059168
2021-09-20,116.60550448256612
2021-09-21,117.13567676652107
2021-09-22,116.8457647869053
2021-09-23,118.85191209153226
2021-09-24,118.62233157010076
2021-09-25,119.01199528433989
2021-09-26,117.16223660228903
2021-09-27,116.3269818780195
2021-09-28,117.43609463212825
2021-09-29,119.31165627656668
2021-09-30,119.6918966110658
2021-10-01,119.1990104132422
2021-10-02,119.54590297471137
2021-10-03,120.91009726310755
2021-10-04,119.81342710695334
2021-10-05,119.69686899375264
2021-10-06,120.01078140572633
2021-10-07,119.0760670843701
2021-10-08,120.22827303386791
2021-10-09,121.32587882894876
2021-10-10,123.23458335717095
2021-10-11,124.43890159026483
2021-10-12,123.03476048621557
2021-10-13,122.33358803083118
2021-10-14,120.32789655956293
2021-10-15,121.09426611233337
2021-10-16,119.5870574620741
2021-10-17,117.51401805286409
2021-10-18,117.65763002108251
2021-10-19,119.34779608873308
2021-10-20,120.82480561235859
2021-10-21,121.39061236530611
2021-10-22,120.30075465044516
2021-10-23,121.355805638508
2021-10-24,121.14894117060936
2021-10-25,121.98806621863159
2021-10-26,122.13679410645652
2021-10-27,121.39941424049329
2021-10-28,122.64875032096556
2021-10-29,123.43044403351146
2021-10-30,123.73832379589727
2021-10-31,124.08072618751206
2021-11-01,123.69313972955462
2021-11-02,122.92808640887912
2021-11-03,122.94671650935138
2021-11-04,123.38302970701612
2021-11-05,123.49646834622105
2021-11-06,123.60819931036352
2021-11-07,124.8253981668154
2021-11-08,124.153160483975
2021-11-09,124.75983407251515
2021-11-10,124.76078828341024
2021-11-11,125.1945744344522
2021-11-12,126.47213948087062
2021-11-13,125.97527584512486
2021-11-14,125.3625640248688
2021-11-15,125.39258252891057
2021-11-16,125.69771010491274
2021-11-17,126.03525377611584
2021-11-18,126.18322400514776
2021-11-19,126.63914860144381
2021-11-20,126.78075197458128
2021-11-21,126.39016131668913
2021-11-22,125.85120865409708
2021-11-23,128.9030030544996
2021-11-24,129.07727487741207
2021-11-25,129.1308706019978
2021-11-26,127.19222713790795
2021-11-27,127.62538725887777
2021-11-28,129.05114311044198
2021-11-29,130.46305656984288
2021-11-30,129.09935671637655
2021-12-01,131.3722175931859
2021-12-02,132.57965055376292
2021-12-03,132.6499917591589
2021-12-04,132.58631212179645
2021-12-05,131.8944290755129
2021-12-06,132.5711621844595
2021-12-07,133.2663890455262
2021-12-08,132.05515522721805
2021-12-09,131.10800633869556
2021-12-10,128.85436972166292
2021-12-11,130.33091654940858
2021-12-12,128.52835341533242
2021-12-13,129.2495205384789
2021-12-14,129.27011643925005
2021-12-15,128.1190551142941
2021-12-16,127.16765324415576
2021-12-17,125.76317784713298
2021-12-18,124.3361133701631
2021-12-19,123.67329240113648
2021-12-20,123.61017964510849
2021-12-21,123.92239853009502
2021-12-22,124.32030633558868
2021-12-23,125.06192558556694
2021-12-24,127.6967662061017
2021-12-25,128.0946364790242
2021-12-26,128.57064151428995
2021-12-27,127.84356662209241
2021-12-28,127.4099810736289
2021-12-29,126.42718695478766
2021-12-30,125.08208190775896
2021-12-31,124.75034653738888
2022-01-01,123.87136970236574
2022-01-02,124.80134468145721
2022-01-03,124.98253761697428
2022-01-04,126.7752259842
2022-01-05,127.18039893046424
2022-01-06,127.81177535872962
2022-01-07,127.85676472633385
2022-01-08,128.0280472849216
2022-01-09,128.2696876762219
2022-01-10,129.78865845729263
2022-01-11,129.201586619321
2022-01-12,129.03464170800885
2022-01-13,130.56874999840102
2022-01-14,129.4387446721667
2022-01-15,128.50163361316288
2022-01-16,129.8531199610766
2022-01-17,129.84483115240928
2022-01-18,129.6269111430318
2022-01-19,131.05760298765617
2022-01-20,133.0589860265928
2022-01-21,132.41492826142957
2022-01-22,131.95451751926686
2022-01-23,132.59789894548442
2022-01-24,132.57822146851413
2022-01-25,133.35411155020805
2022-01-26,133.77352908612204
2022-01-27,133.72045105684927
2022-01-28,132.94481410872422
2022-01-29,132.3503205160924
2022-01-30,135.32231863431065
2022-01-31,134.2421485990829
2022-02-01,134.96135200635908
2022-02-02,134.64503671297444
2022-02-03,135.46198642221094
2022-02-04,135.2174882427316
2022-02-05,135.1118262938245
2022-02-06,138.24412602325611
2022-02-07,136.6236451691467
2022-02-08,135.0971474539722
2022-02-09,134.31186338436922
2022-02-10,132.77896459958822
2022-02-11,131.56876926093122
2022-02-12,131.32659046539845
2022-02-13,132.49585085364123
2022-02-14,132.4231462687141
2022-02-15,131.89702266825992
2022-02-16,131.0888927654729
2022-02-17,131.45668238100276
2022-02-18,130.34557603213406
2022-02-19,130.23945698057744
2022-02-20,129.00633783165338
2022-02-21,129.79351144053737
2022-02-22,130.40138495466783
2022-02-23,129.99924521002876
2022-02-24,130.61570067750796
2022-02-25,130.7079656873102
2022-02-26,128.77458071827556
2022-02-27,128.70885910216953
2022-02-28,128.1577925235709
2022-03-01,127.0310398544562
2022-03-02,128.16381429716327
2022-03-03,129.06089194760236
2022-03-04,130.1047821944088
2022-03-05,129.87122634551113
2022-03-06,133.07903831602613
2022-03-07,134.02003630740535
2022-03-08,133.79524645955013
2022-03-09,135.1699964046074
2022-03-10,135.15122127977034
2022-03-11,133.74792191282341
2022-03-12,133.15674412639427
2022-03-13,133.38139117655965
2022-03-14,133.8716414331047
2022-03-15,134.70895793059844
2022-03-16,135.78266395723654
2022-03-17,134.12119759252178
2022-03-18,134.90921243442716
2022-03-19,134.75792226469792
2022-03-20,136.05779149293124
2022-03-21,135.83538144474014
2022-03-22,136.0751050847083
2022-03-23,136.0440053969178
2022-03-24,136.6638238976126
2022-03-25,137.76495015152832
2022-03-26,136.81222587890272
2022-03-27,137.335806454912
2022-03-28,137.6400743016153
2022-03-29,139.11664435112618
2022-03-30,140.57076403177567
2022-03-31,140.02311132664923
2022-04-01,140.83138262512816
2022-04-02,141.621530148774
2022-04-03,142.5646189087471
2022-04-04,142.55543647004376
2022-04-05,143.55680809216975
2022-04-06,142.03779794862322
2022-04-07,141.93166896683596
2022-04-08,141.9295288236233
2022-04-09,141.00034323358696
2022-04-10,140.99296640120343
2022-04-11,139.85503439812504
2022-04-12,139.3619977053995
2022-04-13,139.6884646973622
2022-04-14,141.6738785494161
2022-04-15,141.21380998800495
2022-04-16,140.0151661369224
2022-04-17,139.24819869613918
2022-04-18,137.1689567679251
2022-04-19,135.90460971339118
2022-04-20,136.47247012722235
2022-04-21,136.68476667928613
2022-04-22,136.73751761092745
2022-04-23,138.7630128630943
2022-04-24,138.73234445689977
2022-04-25,139.6526144335303
2022-04-26,138.4689320975135
2022-04-27,137.96503271992728
2022-04-28,138.00407512258232
2022-04-29,137.26932435144286
2022-04-30,135.91198209308763
2022-05-01,136.0864799015338
2022-05-02,133.2880287524026
2022-05-03,133.18623518030006
2022-05-04,133.11036176433876
2022-05-05,132.1972423622809
2022-05-06,133.47318547428858
2022-05-07,132.3942128974923
2022-05-08,133.5182493018771
2022-05-09,133.4506573728641
2022-05-10,131.782072068581
2022-05-11,132.40648229261805
2022-05-12,133.70781413208897
2022-05-13,135.41523492856217
2022-05-14,135.19174942173763
2022-05-15,135.6278153031398
2022-05-16,136.71951239648195
2022-05-17,136.6245196522223
2022-05-18,136.90053311616498
2022-05-19,137.95291298061136
2022-05-20,138.30838999922972
2022-05-21,137.17772870569542
2022-05-22,137.439964761691
2022-05-23,137.52460169478195
2022-05-24,136.36396219885225
2022-05-25,135.4365900123255
2022-05-26,135.7623580478794
2022-05-27,135.750817412341
2022-05-28,134.3599653015761
2022-05-29,134.54576663842226
2022-05-30,134.69011019236203
2022-05-31,135.2905934450753
2022-06-01,136.1576944683236
2022-06-02,135.242113416665
2022-06-03,134.02203023313996
2022-06-04,134.21463307846292
2022-06-05,134.3991862420441
2022-06-06,136.0546975460723
2022-06-07,134.1257333829118
2022-06-08,133.7251974955877
2022-06-09,135.1580054288682
2022-06-10,134.77488108276125
2022-06-11,135.54214154710542
2022-06-12,137.15141090471963
2022-06-13,135.81053774152335
2022-06-14,135.98087140212
2022-06-15,137.35268614427252
2022-06-16,137.50548667069478
2022-06-17,138.96524882260954
2022-06-18,140.0392293581554
2022-06-19,141.3632018238564
2022-06-20,141.70579243204548
2022-06-21,139.73773042976583
2022-06-22,140.92107760298657
2022-06-23,141.01948949593535
2022-06-24,142.80027712869878
2022-06-25,142.12955700243825
2022-06-26,143.62259470887165
2022-06-27,143.11689729746027
2022-06-28,140.93812475515153
2022-06-29,142.24168517175264
2022-06-30,142.2790335835241
2022-07-01,142.58188841530583
2022-07-02,141.31323497360995
2022-07-03,141.70453679413265
2022-07-04,144.05605934043362
2022-07-05,144.25090588945403
2022-07-06,144.49875873448033
2022-07-07,145.83319792603118
2022-07-08,144.46143750025118
2022-07-09,143.93677745210036
2022-07-10,143.1353975651666
2022-07-11,143.07911298476176
2022-07-12,141.95878116932425
2022-07-13,141.90310209167475
2022-07-14,142.32961732162352
2022-07-15,142.09929598497175
2022-07-16,142.7715512990702
2022-07-17,141.34229564870833
2022-07-18,142.31971381007227
2022-07-19,142.85640417395632
2022-07-20,142.58874973083368
2022-07-21,142.89706294199854
2022-07-22,143.87557646148576
2022-07-23,145.9896242967928
2022-07-24,145.18329149758057
2022-07-25,144.53298199972295
2022-07-26,145.0600316596017
2022-07-27,147.16711829276798
2022-07-28,147.62861487175252
2022-07-29,145.53307400111075
2022-07-30,145.12378583860158
2022-07-31,143.79804916878223
2022-08-01,144.21915748492918
2022-08-02,143.55203015022312
2022-08-03,143.6034952097828
2022-08-04,145.57923636298443
2022-08-05,145.6176405398342
2022-08-06,145.64361716312595
2022-08-07,146.33890760335913
2022-08-08,145.81711514210838
2022-08-09,145.2317419831112
2022-08-10,146.5889670095845
2022-08-11,147.10924287070645
2022-08-12,146.5610161049996
2022-08-13,146.40344269024965
2022-08-14,146.07524631374173
2022-08-15,146.76420705898357
2022-08-16,146.24075198311317
2022-08-17,145.46973737181884
2022-08-18,146.6412174539052
2022-08-19,147.95580284478743
2022-08-20,148.28403370132492
2022-08-21,147.47928568024938
2022-08-22,147.09053203731872
2022-08-23,147.48464198093703
2022-08-24,146.6192908896984
2022-08-25,146.96275859608318
2022-08-26,145.34879081082775
2022-08-27,144.59004717887882
2022-08-28,145.52643343119004
2022-08-29,145.0382671483716
2022-08-30,144.511538898863
2022-08-31,144.83930234072346
2022-09-01,145.3663113884872
2022-09-02,144.31875661520036
2022-09-03,144.70255739175735
2022-09-04,143.89595348935458
2022-09-05,145.19332568390135
2022-09-06,146.38429636751604
2022-09-07,146.43185971443782
2022-09-08,147.56575046286196
2022-09-09,148.93546119821738
2022-09-10,150.93292768110916
2022-09-11,151.0562470221238
2022-09-12,151.8335184250835
2022-09-13,152.50155641529676
2022-09-14,153.2084538394783
2022-09-15,153.0303711850151
2022-09-16,152.78110499756727
2022-09-17,151.77209101265646
2022-09-18,152.43164870548765
2022-09-19,151.78850107410872
2022-09-20,151.41175459201153
2022-09-21,153.6529639903072
2022-09-22,153.48093519799735
2022-09-23,154.37352777014385
2022-09-24,156.4624853819323
2022-09-25,157.02184613426084
2022-09-26,156.72497569073408
2022-09-27,158.45917325556343
2022-09-28,156.65743639149923
2022-09-29,155.55162741155135
2022-09-30,156.11571476831506
2022-10-01,156.60776857864553
2022-10-02,158.18306085699055
2022-10-03,159.19582258281343
2022-10-04,158.4226638846057
2022-10-05,158.14667791062453
2022-10-06,158.91121018190927
2022-10-07,159.99061498795385
2022-10-08,161.8296187081084
2022-10-09,162.89758113001085
2022-10-10,162.60618908604465
2022-10-11,161.938520477302
2022-10-12,162.49965073471475
2022-10-13,161.39637445333796
2022-10-14,161.5678049384713
2022-10-15,162.49487102332506
2022-10-16,162.22078055678662
2022-10-17,161.3012201905996
2022-10-18,161.10800320193079
2022-10-19,161.33171030393225
2022-10-20,161.0908819419334
2022-10-21,162.83726067405323
2022-10-22,162.68901719970228
2022-10-23,160.27316415982605
2022-10-24,159.47471201084954
2022-10-25,160.39321287755575
2022-10-26,158.91553522587972
2022-10-27,159.87829054079822
2022-10-28,159.35834824602392
2022-10-29,158.43678321463136
2022-10-30,156.76506517580265
2022-10-31,158.64303779284435
2022-11-01,158.545197618496
2022-11-02,159.97966814855425
2022-11-03,159.11107313890713
2022-11-04,160.0652765104539
2022-11-05,158.5616015047513
2022-11-06,159.2051725880021
2022-11-07,159.5609405164872
2022-11-08,159.5076988684602
2022-11-09,159.41115091485185
2022-11-10,159.3053940090519
2022-11-11,158.42305993647145
2022-11-12,160.14980996646398
2022-11-13,160.01403190158288
2022-11-14,158.16553826644707
2022-11-15,158.48163994237723
2022-11-16,158.2785397754769
2022-11-17,156.31681278258412
2022-11-18,156.7916051858038
2022-11-19,156.8923665007389
2022-11-20,158.02558314980752
2022-11-21,158.63903973172214
2022-11-22,158.19113674255902
2022-11-23,157.7757286597982
2022-11-24,158.01385053717195
2022-11-25,159.50186875059913
2022-11-26,160.62439889560142
2022-11-27,162.28829361234187
2022-11-28,162.72018810366154
2022-11-29,162.36660361020841
2022-11-30,161.38380114551205
2022-12-01,162.67794081195905
2022-12-02,162.3783479945689
2022-12-03,161.98535462179981
2022-12-04,160.52006549783826
2022-12-05,159.40704388185407
2022-12-06,160.876635370134
2022-12-07,161.51678587936823
2022-12-08,160.26946437740853
2022-12-09,159.700045079269
2022-12-10,158.71289536027317
2022-12-11,159.90707701336459
2022-12-12,160.96004801410348
2022-12-13,160.2343948871042
2022-12-14,160.47994430650795
2022-12-15,161.22916938239308
2022-12-16,161.74928815764707
2022-12-17,161.26301151049057
2022-12-18,162.1466657934173
2022-12-19,162.32697154451301
2022-12-20,162.8151998697322
2022-12-21,162.96655905266692
2022-12-22,164.07757152494378
2022-12-23,163.97048358160728
2022-12-24,165.42394377304464
2022-12-25,167.06363499367916
2022-12-26,166.97187201173523
2022-12-27,167.3159311484136
2022-12-28,166.85703635985772
2022-12-29,166.6071679521599
2022-12-30,166.54757008746793
2022-12-31,164.9905450721405
2023-01-01,164.90930981733487
